lead_id,created_date,channel,campaign,company_segment,industry,employee_count,lead_score,first_response_hours,mql_date,sql_date,opportunity_date,customer_date,expected_arr,status
L05607,2026-02-21,Email Nurture,Campaign 5,Mid-Market,SaaS,150,53,33,2026-02-27,,,,0,MQL
L05608,2025-07-12,Paid Social,Campaign 0,Mid-Market,SaaS,150,20,21,2025-07-15,,,,0,MQL
L05609,2025-04-23,Paid Social,Campaign 0,Enterprise,SaaS,150,58,56,,,,,0,Lead
L05610,2025-09-14,Paid Social,Campaign 0,Mid-Market,SaaS,150,96,27,,,,,0,Lead
L05611,2025-08-15,Paid Search,Campaign 1,Mid-Market,SaaS,150,63,18,,,,,0,Lead
L05612,2025-12-18,Paid Social,Campaign 0,Mid-Market,SaaS,150,71,54,2025-12-27,,,,0,MQL
L05613,2026-03-21,Paid Search,Campaign 1,SMB,SaaS,150,79,17,2026-03-30,2026-04-15,,,0,SQL
L05614,2025-03-03,Paid Search,Campaign 1,Mid-Market,SaaS,150,67,14,2025-03-05,,,,0,MQL
L05615,2025-12-27,Paid Social,Campaign 0,Mid-Market,SaaS,150,68,55,2026-01-06,,,,0,MQL
L05616,2026-06-30,Paid Search,Campaign 1,Enterprise,SaaS,150,55,28,2026-07-09,,,,0,MQL
L05617,2026-02-17,Webinar,Campaign 3,SMB,SaaS,150,26,31,2026-02-23,,,,0,MQL
L05618,2025-08-29,Paid Search,Campaign 1,Mid-Market,SaaS,150,73,20,2025-09-08,,,,0,MQL
L05619,2025-03-05,Email Nurture,Campaign 5,SMB,SaaS,150,41,13,2025-03-09,2025-03-18,,,0,SQL
L05620,2025-07-31,Paid Social,Campaign 0,Enterprise,SaaS,150,91,48,,,,,0,Lead
L05621,2025-12-28,Email Nurture,Campaign 5,Enterprise,SaaS,150,68,13,2025-12-31,,,,0,MQL
L05622,2025-05-26,Paid Social,Campaign 0,Mid-Market,SaaS,150,31,43,,,,,0,Lead
L05623,2025-03-03,Webinar,Campaign 3,SMB,SaaS,150,64,26,2025-03-12,,,,0,MQL
L05624,2026-06-14,Paid Search,Campaign 1,Mid-Market,SaaS,150,22,26,2026-06-23,,,,0,MQL
L05625,2026-04-27,Paid Search,Campaign 1,SMB,SaaS,150,48,23,,,,,0,Lead
L05626,2025-03-16,Partner,Campaign 4,SMB,SaaS,150,60,12,2025-03-23,2025-03-24,,,0,SQL
L05627,2025-03-01,Paid Social,Campaign 0,Enterprise,SaaS,150,40,28,2025-03-11,,,,0,MQL
L05628,2025-02-14,Paid Social,Campaign 0,Enterprise,SaaS,150,51,55,2025-02-22,,,,0,MQL
L05629,2025-01-27,Paid Search,Campaign 1,SMB,SaaS,150,76,30,,,,,0,Lead
L05630,2026-03-16,Partner,Campaign 4,Mid-Market,SaaS,150,75,10,2026-03-25,2026-04-08,,,0,SQL
L05631,2025-06-02,Partner,Campaign 4,Enterprise,SaaS,150,61,13,,,,,0,Lead
L05632,2026-03-30,Paid Social,Campaign 0,Enterprise,SaaS,150,69,32,2026-04-07,,,,0,MQL
L05633,2026-05-01,Webinar,Campaign 3,Mid-Market,SaaS,150,30,29,2026-05-05,,,,0,MQL
L05634,2025-03-01,Organic Search,Campaign 2,Enterprise,SaaS,150,25,26,2025-03-06,2025-03-07,2025-03-13,,14100,Opportunity
L05635,2025-03-02,Paid Search,Campaign 1,Mid-Market,SaaS,150,41,28,,,,,0,Lead
L05636,2025-09-27,Paid Search,Campaign 1,Enterprise,SaaS,150,86,27,2025-10-06,2025-10-17,,,0,SQL
L05637,2025-11-23,Organic Search,Campaign 2,Mid-Market,SaaS,150,40,16,2025-12-03,,,,0,MQL
L05638,2026-01-02,Paid Social,Campaign 0,Mid-Market,SaaS,150,84,57,,,,,0,Lead
L05639,2025-09-29,Paid Social,Campaign 0,SMB,SaaS,150,87,23,,,,,0,Lead
L05640,2025-12-05,Paid Social,Campaign 0,Enterprise,SaaS,150,43,26,2025-12-06,,,,0,MQL
L05641,2025-02-05,Organic Search,Campaign 2,Mid-Market,SaaS,150,53,16,2025-02-15,,,,0,MQL
L05642,2025-11-01,Paid Social,Campaign 0,Mid-Market,SaaS,150,65,30,,,,,0,Lead
L05643,2025-03-13,Paid Social,Campaign 0,Enterprise,SaaS,150,78,51,2025-03-14,,,,0,MQL
L05644,2026-03-27,Paid Social,Campaign 0,Mid-Market,SaaS,150,44,39,,,,,0,Lead
L05645,2025-07-25,Paid Social,Campaign 0,SMB,SaaS,150,30,31,,,,,0,Lead
L05646,2026-06-10,Paid Social,Campaign 0,Enterprise,SaaS,150,69,24,,,,,0,Lead
L05647,2025-01-14,Paid Search,Campaign 1,SMB,SaaS,150,35,27,,,,,0,Lead
L05648,2025-12-02,Organic Search,Campaign 2,Mid-Market,SaaS,150,27,20,2025-12-07,,,,0,MQL
L05649,2025-02-16,Paid Social,Campaign 0,SMB,SaaS,150,66,60,2025-02-24,2025-03-03,2025-03-13,,23600,Opportunity
L05650,2026-06-20,Paid Social,Campaign 0,Mid-Market,SaaS,150,35,41,2026-06-28,,,,0,MQL
L05651,2025-03-08,Paid Social,Campaign 0,Mid-Market,SaaS,150,65,42,,,,,0,Lead
L05652,2025-11-26,Paid Search,Campaign 1,Enterprise,SaaS,150,91,29,,,,,0,Lead
L05653,2025-11-16,Paid Social,Campaign 0,SMB,SaaS,150,90,26,,,,,0,Lead
L05654,2025-11-05,Email Nurture,Campaign 5,SMB,SaaS,150,86,24,2025-11-08,,,,0,MQL
L05655,2025-10-09,Paid Search,Campaign 1,Enterprise,SaaS,150,60,13,,,,,0,Lead
L05656,2026-01-03,Organic Search,Campaign 2,Enterprise,SaaS,150,73,18,,,,,0,Lead
L05657,2026-02-12,Paid Search,Campaign 1,Mid-Market,SaaS,150,56,13,2026-02-18,,,,0,MQL
L05658,2025-06-13,Partner,Campaign 4,Mid-Market,SaaS,150,79,13,2025-06-15,2025-06-16,,,0,SQL
L05659,2025-07-13,Organic Search,Campaign 2,SMB,SaaS,150,50,21,2025-07-14,2025-07-23,,,0,SQL
L05660,2025-10-21,Paid Social,Campaign 0,SMB,SaaS,150,81,57,2025-10-25,,,,0,MQL
L05661,2025-05-22,Paid Social,Campaign 0,Mid-Market,SaaS,150,87,22,2025-05-26,,,,0,MQL
L05662,2025-09-14,Organic Search,Campaign 2,Mid-Market,SaaS,150,97,15,,,,,0,Lead
L05663,2025-03-24,Paid Social,Campaign 0,Mid-Market,SaaS,150,26,56,,,,,0,Lead
L05664,2025-09-23,Partner,Campaign 4,Enterprise,SaaS,150,55,12,,,,,0,Lead
L05665,2026-04-03,Webinar,Campaign 3,SMB,SaaS,150,52,38,2026-04-07,,,,0,MQL
L05666,2025-07-27,Partner,Campaign 4,Mid-Market,SaaS,150,22,18,,,,,0,Lead
L05667,2026-05-04,Paid Social,Campaign 0,SMB,SaaS,150,44,54,2026-05-07,,,,0,MQL
L05668,2025-04-06,Paid Social,Campaign 0,SMB,SaaS,150,90,29,,,,,0,Lead
L05669,2025-08-06,Organic Search,Campaign 2,Mid-Market,SaaS,150,34,24,,,,,0,Lead
L05670,2026-01-08,Webinar,Campaign 3,SMB,SaaS,150,87,34,,,,,0,Lead
L05671,2025-12-02,Paid Social,Campaign 0,SMB,SaaS,150,87,48,,,,,0,Lead
L05672,2025-05-12,Webinar,Campaign 3,SMB,SaaS,150,27,28,2025-05-22,,,,0,MQL
L05673,2025-02-18,Organic Search,Campaign 2,Enterprise,SaaS,150,60,14,2025-02-24,2025-03-05,2025-03-29,,12000,Opportunity
L05674,2025-06-18,Paid Search,Campaign 1,Mid-Market,SaaS,150,44,10,2025-06-24,,,,0,MQL
L05675,2025-01-19,Organic Search,Campaign 2,Mid-Market,SaaS,150,77,23,2025-01-24,2025-01-25,2025-02-13,,13300,Opportunity
L05676,2026-03-12,Organic Search,Campaign 2,SMB,SaaS,150,40,27,,,,,0,Lead
L05677,2026-03-13,Paid Social,Campaign 0,SMB,SaaS,150,73,33,,,,,0,Lead
L05678,2025-03-30,Organic Search,Campaign 2,SMB,SaaS,150,68,20,,,,,0,Lead
L05679,2025-06-07,Paid Search,Campaign 1,Mid-Market,SaaS,150,47,13,2025-06-10,2025-06-21,,,0,SQL
L05680,2025-11-11,Partner,Campaign 4,SMB,SaaS,150,43,14,2025-11-16,2025-11-17,2025-12-03,,27300,Opportunity
L05681,2025-03-15,Partner,Campaign 4,Enterprise,SaaS,150,97,23,,,,,0,Lead
L05682,2025-03-10,Partner,Campaign 4,Enterprise,SaaS,150,98,11,2025-03-16,,,,0,MQL
L05683,2025-06-27,Paid Search,Campaign 1,SMB,SaaS,150,36,18,2025-06-30,2025-07-15,,,0,SQL
L05684,2026-02-04,Webinar,Campaign 3,SMB,SaaS,150,65,18,2026-02-12,,,,0,MQL
L05685,2026-03-28,Paid Search,Campaign 1,Mid-Market,SaaS,150,55,20,,,,,0,Lead
L05686,2025-03-22,Paid Social,Campaign 0,SMB,SaaS,150,92,27,2025-03-25,,,,0,MQL
L05687,2025-01-21,Paid Social,Campaign 0,Enterprise,SaaS,150,83,27,2025-01-22,,,,0,MQL
L05688,2025-03-16,Paid Social,Campaign 0,Enterprise,SaaS,150,62,61,,,,,0,Lead
L05689,2025-12-22,Paid Social,Campaign 0,Enterprise,SaaS,150,21,49,,,,,0,Lead
L05690,2025-04-12,Paid Social,Campaign 0,SMB,SaaS,150,66,25,,,,,0,Lead
L05691,2026-01-06,Organic Search,Campaign 2,Enterprise,SaaS,150,78,12,2026-01-13,,,,0,MQL
L05692,2025-03-08,Paid Social,Campaign 0,Mid-Market,SaaS,150,57,40,2025-03-13,2025-03-17,,,0,SQL
L05693,2025-11-01,Paid Search,Campaign 1,Enterprise,SaaS,150,73,17,2025-11-11,2025-11-13,2025-12-06,2025-12-31,10200,Customer
L05694,2026-04-01,Paid Search,Campaign 1,Mid-Market,SaaS,150,21,23,,,,,0,Lead
L05695,2025-09-16,Partner,Campaign 4,Enterprise,SaaS,150,98,17,2025-09-20,2025-10-02,,,0,SQL
L05696,2025-05-03,Paid Search,Campaign 1,SMB,SaaS,150,91,30,2025-05-06,,,,0,MQL
L05697,2026-07-02,Paid Social,Campaign 0,Mid-Market,SaaS,150,56,57,,,,,0,Lead
L05698,2025-12-09,Paid Search,Campaign 1,Mid-Market,SaaS,150,89,21,2025-12-18,,,,0,MQL
L05699,2026-01-16,Webinar,Campaign 3,Enterprise,SaaS,150,75,17,2026-01-20,,,,0,MQL
L05700,2026-06-25,Organic Search,Campaign 2,Enterprise,SaaS,150,77,21,2026-06-30,,,,0,MQL
L05701,2026-05-16,Partner,Campaign 4,Mid-Market,SaaS,150,28,17,2026-05-22,,,,0,MQL
L05702,2026-03-25,Paid Search,Campaign 1,Enterprise,SaaS,150,54,18,,,,,0,Lead
L05703,2025-10-24,Paid Social,Campaign 0,SMB,SaaS,150,30,24,,,,,0,Lead
L05704,2026-02-03,Partner,Campaign 4,Enterprise,SaaS,150,72,22,,,,,0,Lead
L05705,2026-01-10,Paid Social,Campaign 0,SMB,SaaS,150,79,53,2026-01-18,,,,0,MQL
L05706,2026-02-17,Paid Search,Campaign 1,SMB,SaaS,150,28,26,2026-02-20,,,,0,MQL
L05707,2026-01-22,Paid Search,Campaign 1,Enterprise,SaaS,150,59,26,,,,,0,Lead
L05708,2026-03-01,Paid Social,Campaign 0,SMB,SaaS,150,69,51,,,,,0,Lead
L05709,2025-08-29,Organic Search,Campaign 2,Mid-Market,SaaS,150,30,13,2025-09-04,,,,0,MQL
L05710,2026-03-11,Organic Search,Campaign 2,Mid-Market,SaaS,150,67,19,,,,,0,Lead
L05711,2025-09-02,Organic Search,Campaign 2,Mid-Market,SaaS,150,87,26,,,,,0,Lead
L05712,2026-06-21,Paid Social,Campaign 0,Mid-Market,SaaS,150,63,42,,,,,0,Lead
L05713,2026-01-07,Paid Social,Campaign 0,Mid-Market,SaaS,150,74,54,2026-01-11,2026-01-13,,,0,SQL
L05714,2025-11-09,Webinar,Campaign 3,SMB,SaaS,150,27,21,2025-11-15,2025-11-18,2025-11-25,2026-01-18,54200,Customer
L05715,2026-06-17,Organic Search,Campaign 2,Mid-Market,SaaS,150,49,12,2026-06-18,,,,0,MQL
L05716,2026-02-22,Paid Social,Campaign 0,Mid-Market,SaaS,150,65,46,2026-02-25,,,,0,MQL
L05717,2026-01-24,Paid Social,Campaign 0,SMB,SaaS,150,98,61,,,,,0,Lead
L05718,2026-03-10,Organic Search,Campaign 2,Mid-Market,SaaS,150,57,23,2026-03-20,2026-03-21,2026-03-31,,67900,Opportunity
L05719,2025-02-04,Organic Search,Campaign 2,Enterprise,SaaS,150,90,27,,,,,0,Lead
L05720,2026-04-13,Webinar,Campaign 3,Enterprise,SaaS,150,48,39,2026-04-18,2026-04-20,2026-05-20,,9500,Opportunity
L05721,2026-04-28,Paid Social,Campaign 0,Enterprise,SaaS,150,58,27,2026-05-07,,,,0,MQL
L05722,2025-11-20,Partner,Campaign 4,SMB,SaaS,150,89,12,2025-11-28,2025-12-01,2025-12-17,,83400,Opportunity
L05723,2025-02-01,Partner,Campaign 4,Mid-Market,SaaS,150,28,9,2025-02-04,2025-02-13,,,0,SQL
L05724,2025-04-11,Paid Search,Campaign 1,Mid-Market,SaaS,150,35,27,,,,,0,Lead
L05725,2025-07-21,Paid Search,Campaign 1,Mid-Market,SaaS,150,29,10,2025-07-26,,,,0,MQL
L05726,2026-01-15,Paid Social,Campaign 0,SMB,SaaS,150,26,55,2026-01-19,,,,0,MQL
L05727,2026-04-23,Paid Search,Campaign 1,Mid-Market,SaaS,150,76,15,2026-05-02,2026-05-03,2026-05-09,,15700,Opportunity
L05728,2026-05-14,Email Nurture,Campaign 5,Enterprise,SaaS,150,31,20,,,,,0,Lead
L05729,2025-12-08,Organic Search,Campaign 2,SMB,SaaS,150,81,20,,,,,0,Lead
L05730,2025-10-19,Paid Search,Campaign 1,Enterprise,SaaS,150,96,11,2025-10-26,,,,0,MQL
L05731,2025-03-19,Paid Social,Campaign 0,Enterprise,SaaS,150,40,46,2025-03-23,2025-04-08,2025-04-19,,50600,Opportunity
L05732,2025-03-12,Webinar,Campaign 3,Enterprise,SaaS,150,68,29,,,,,0,Lead
L05733,2025-05-04,Organic Search,Campaign 2,Mid-Market,SaaS,150,53,19,2025-05-07,2025-05-18,2025-05-30,2025-07-14,53900,Customer
L05734,2026-02-19,Paid Social,Campaign 0,Enterprise,SaaS,150,86,23,2026-02-22,,,,0,MQL
L05735,2025-06-24,Partner,Campaign 4,Mid-Market,SaaS,150,64,12,2025-07-02,2025-07-03,,,0,SQL
L05736,2025-02-08,Partner,Campaign 4,Enterprise,SaaS,150,26,22,,,,,0,Lead
L05737,2026-06-01,Paid Search,Campaign 1,Enterprise,SaaS,150,78,14,2026-06-10,2026-06-23,2026-07-21,,60600,Opportunity
L05738,2026-01-21,Paid Search,Campaign 1,Mid-Market,SaaS,150,21,16,2026-01-24,2026-02-04,,,0,SQL
L05739,2025-12-03,Organic Search,Campaign 2,SMB,SaaS,150,33,18,2025-12-07,,,,0,MQL
L05740,2026-03-09,Paid Search,Campaign 1,Mid-Market,SaaS,150,85,23,2026-03-11,2026-03-15,2026-04-10,,20200,Opportunity
L05741,2025-07-21,Paid Search,Campaign 1,Enterprise,SaaS,150,87,21,,,,,0,Lead
L05742,2025-06-27,Organic Search,Campaign 2,Enterprise,SaaS,150,88,17,2025-07-02,,,,0,MQL
L05743,2025-08-22,Paid Search,Campaign 1,Enterprise,SaaS,150,86,27,2025-08-23,2025-09-06,,,0,SQL
L05744,2025-09-07,Paid Social,Campaign 0,Enterprise,SaaS,150,84,53,2025-09-13,,,,0,MQL
L05745,2026-03-12,Paid Search,Campaign 1,SMB,SaaS,150,56,21,,,,,0,Lead
L05746,2026-06-10,Paid Social,Campaign 0,SMB,SaaS,150,47,45,,,,,0,Lead
L05747,2026-05-20,Paid Search,Campaign 1,Mid-Market,SaaS,150,44,21,,,,,0,Lead
L05748,2025-12-28,Webinar,Campaign 3,Mid-Market,SaaS,150,89,34,2025-12-31,,,,0,MQL
L05749,2026-01-07,Email Nurture,Campaign 5,Mid-Market,SaaS,150,90,31,,,,,0,Lead
L05750,2026-04-25,Paid Social,Campaign 0,SMB,SaaS,150,77,38,2026-05-05,,,,0,MQL
L05751,2025-03-02,Organic Search,Campaign 2,Mid-Market,SaaS,150,30,18,2025-03-05,2025-03-12,,,0,SQL
L05752,2025-01-05,Webinar,Campaign 3,SMB,SaaS,150,23,28,2025-01-07,,,,0,MQL
L05753,2025-11-28,Paid Search,Campaign 1,SMB,SaaS,150,94,27,,,,,0,Lead
L05754,2025-09-17,Paid Social,Campaign 0,Mid-Market,SaaS,150,89,38,,,,,0,Lead
L05755,2025-02-26,Paid Social,Campaign 0,Enterprise,SaaS,150,56,22,,,,,0,Lead
L05756,2025-07-21,Paid Search,Campaign 1,SMB,SaaS,150,48,27,,,,,0,Lead
L05757,2025-06-14,Partner,Campaign 4,Enterprise,SaaS,150,45,20,,,,,0,Lead
L05758,2025-06-01,Email Nurture,Campaign 5,SMB,SaaS,150,26,35,2025-06-10,,,,0,MQL
L05759,2026-03-12,Partner,Campaign 4,Mid-Market,SaaS,150,96,14,2026-03-18,2026-03-22,2026-04-06,,10300,Opportunity
L05760,2026-05-31,Paid Social,Campaign 0,SMB,SaaS,150,72,24,,,,,0,Lead
L05761,2025-12-23,Email Nurture,Campaign 5,SMB,SaaS,150,30,17,,,,,0,Lead
L05762,2025-04-13,Paid Social,Campaign 0,SMB,SaaS,150,75,36,2025-04-16,,,,0,MQL
L05763,2025-02-13,Paid Social,Campaign 0,SMB,SaaS,150,41,34,2025-02-20,,,,0,MQL
L05764,2025-06-20,Webinar,Campaign 3,Enterprise,SaaS,150,53,39,2025-06-23,,,,0,MQL
L05765,2025-03-21,Partner,Campaign 4,SMB,SaaS,150,35,11,2025-03-29,2025-04-04,,,0,SQL
L05766,2026-06-06,Organic Search,Campaign 2,Enterprise,SaaS,150,47,26,2026-06-11,2026-06-27,,,0,SQL
L05767,2025-10-14,Paid Search,Campaign 1,Mid-Market,SaaS,150,29,16,2025-10-17,,,,0,MQL
L05768,2026-01-21,Organic Search,Campaign 2,Mid-Market,SaaS,150,71,24,2026-01-26,,,,0,MQL
L05769,2026-04-27,Organic Search,Campaign 2,Enterprise,SaaS,150,67,20,2026-05-05,2026-05-11,,,0,SQL
L05770,2026-03-09,Webinar,Campaign 3,Enterprise,SaaS,150,59,41,2026-03-17,,,,0,MQL
L05771,2025-10-14,Paid Social,Campaign 0,Enterprise,SaaS,150,92,50,,,,,0,Lead
L05772,2026-03-07,Paid Social,Campaign 0,Mid-Market,SaaS,150,46,44,,,,,0,Lead
L05773,2025-10-18,Paid Social,Campaign 0,Mid-Market,SaaS,150,98,51,2025-10-26,2025-10-29,,,0,SQL
L05774,2026-03-31,Paid Search,Campaign 1,Mid-Market,SaaS,150,84,25,,,,,0,Lead
L05775,2025-11-04,Paid Social,Campaign 0,Mid-Market,SaaS,150,33,40,2025-11-13,2025-11-25,2025-12-17,,12400,Opportunity
L05776,2025-09-09,Paid Search,Campaign 1,Mid-Market,SaaS,150,78,26,2025-09-15,,,,0,MQL
L05777,2026-06-03,Paid Social,Campaign 0,Mid-Market,SaaS,150,33,35,,,,,0,Lead
L05778,2025-03-25,Paid Social,Campaign 0,SMB,SaaS,150,86,49,,,,,0,Lead
L05779,2025-07-29,Paid Social,Campaign 0,SMB,SaaS,150,25,42,,,,,0,Lead
L05780,2025-09-26,Organic Search,Campaign 2,SMB,SaaS,150,94,24,,,,,0,Lead
L05781,2026-04-09,Paid Search,Campaign 1,Mid-Market,SaaS,150,82,16,2026-04-18,,,,0,MQL
L05782,2026-02-09,Webinar,Campaign 3,Mid-Market,SaaS,150,20,18,2026-02-14,,,,0,MQL
L05783,2025-12-04,Paid Search,Campaign 1,Enterprise,SaaS,150,55,25,2025-12-09,2025-12-21,,,0,SQL
L05784,2025-11-25,Paid Search,Campaign 1,Enterprise,SaaS,150,25,20,2025-11-29,2025-12-06,,,0,SQL
L05785,2026-05-05,Paid Search,Campaign 1,SMB,SaaS,150,46,22,,,,,0,Lead
L05786,2025-03-10,Organic Search,Campaign 2,Enterprise,SaaS,150,40,11,2025-03-17,,,,0,MQL
L05787,2025-11-18,Organic Search,Campaign 2,SMB,SaaS,150,75,22,,,,,0,Lead
L05788,2025-04-08,Paid Social,Campaign 0,Mid-Market,SaaS,150,30,31,,,,,0,Lead
L05789,2026-04-07,Email Nurture,Campaign 5,Mid-Market,SaaS,150,51,24,2026-04-13,2026-04-21,,,0,SQL
L05790,2025-07-04,Paid Social,Campaign 0,Mid-Market,SaaS,150,69,35,2025-07-13,,,,0,MQL
L05791,2026-03-26,Webinar,Campaign 3,SMB,SaaS,150,65,14,2026-03-30,,,,0,MQL
L05792,2025-05-21,Partner,Campaign 4,Mid-Market,SaaS,150,41,8,2025-05-23,,,,0,MQL
L05793,2025-06-26,Paid Search,Campaign 1,SMB,SaaS,150,31,25,2025-06-27,2025-07-08,2025-07-21,,26800,Opportunity
L05794,2026-05-19,Paid Social,Campaign 0,Mid-Market,SaaS,150,72,38,2026-05-28,,,,0,MQL
L05795,2026-05-18,Paid Social,Campaign 0,Mid-Market,SaaS,150,83,48,2026-05-28,,,,0,MQL
L05796,2025-11-12,Paid Search,Campaign 1,Enterprise,SaaS,150,82,12,,,,,0,Lead
L05797,2025-03-01,Webinar,Campaign 3,Enterprise,SaaS,150,34,38,,,,,0,Lead
L05798,2025-03-03,Paid Search,Campaign 1,Mid-Market,SaaS,150,86,24,2025-03-13,,,,0,MQL
L05799,2025-12-25,Organic Search,Campaign 2,Enterprise,SaaS,150,64,19,2025-12-27,2026-01-02,2026-01-09,2026-01-30,48100,Customer
L05800,2026-03-14,Paid Social,Campaign 0,SMB,SaaS,150,95,36,2026-03-20,,,,0,MQL
L05801,2025-04-04,Webinar,Campaign 3,Enterprise,SaaS,150,41,16,,,,,0,Lead
L05802,2026-05-27,Paid Social,Campaign 0,SMB,SaaS,150,54,50,,,,,0,Lead
L05803,2025-11-26,Paid Search,Campaign 1,Mid-Market,SaaS,150,98,30,,,,,0,Lead
L05804,2026-01-05,Paid Social,Campaign 0,Enterprise,SaaS,150,57,24,2026-01-11,2026-01-19,,,0,SQL
L05805,2025-11-17,Partner,Campaign 4,SMB,SaaS,150,74,15,2025-11-23,2025-12-07,2025-12-12,2025-12-23,28500,Customer
L05806,2026-05-24,Paid Search,Campaign 1,Enterprise,SaaS,150,27,20,,,,,0,Lead
L05807,2025-10-19,Email Nurture,Campaign 5,Mid-Market,SaaS,150,96,25,,,,,0,Lead
L05808,2026-01-30,Organic Search,Campaign 2,Enterprise,SaaS,150,40,12,2026-02-02,,,,0,MQL
L05809,2025-10-21,Organic Search,Campaign 2,Enterprise,SaaS,150,33,17,,,,,0,Lead
L05810,2025-10-08,Organic Search,Campaign 2,Mid-Market,SaaS,150,78,21,2025-10-18,2025-11-03,,,0,SQL
L05811,2026-05-14,Organic Search,Campaign 2,Mid-Market,SaaS,150,45,21,2026-05-20,,,,0,MQL
L05812,2025-12-14,Partner,Campaign 4,Enterprise,SaaS,150,37,17,2025-12-18,,,,0,MQL
L05813,2025-01-01,Paid Search,Campaign 1,SMB,SaaS,150,21,14,2025-01-06,2025-01-21,,,0,SQL
L05814,2025-04-15,Webinar,Campaign 3,SMB,SaaS,150,58,15,2025-04-17,,,,0,MQL
L05815,2026-04-25,Organic Search,Campaign 2,Mid-Market,SaaS,150,94,12,,,,,0,Lead
L05816,2025-08-03,Email Nurture,Campaign 5,Enterprise,SaaS,150,73,25,2025-08-04,,,,0,MQL
L05817,2025-12-06,Organic Search,Campaign 2,Mid-Market,SaaS,150,45,19,,,,,0,Lead
L05818,2025-03-15,Paid Social,Campaign 0,Mid-Market,SaaS,150,79,44,,,,,0,Lead
L05819,2025-06-01,Webinar,Campaign 3,Enterprise,SaaS,150,49,17,2025-06-06,,,,0,MQL
L05820,2026-06-16,Paid Social,Campaign 0,Enterprise,SaaS,150,22,42,,,,,0,Lead
L05821,2025-08-21,Webinar,Campaign 3,Enterprise,SaaS,150,62,41,,,,,0,Lead
L05822,2026-05-10,Webinar,Campaign 3,SMB,SaaS,150,70,30,2026-05-11,2026-05-22,,,0,SQL
L05823,2026-03-08,Organic Search,Campaign 2,SMB,SaaS,150,88,25,,,,,0,Lead
L05824,2025-05-12,Paid Social,Campaign 0,SMB,SaaS,150,64,40,,,,,0,Lead
L05825,2025-02-27,Organic Search,Campaign 2,Enterprise,SaaS,150,77,24,2025-03-05,,,,0,MQL
L05826,2025-11-09,Paid Search,Campaign 1,Mid-Market,SaaS,150,46,11,,,,,0,Lead
L05827,2025-12-15,Paid Search,Campaign 1,SMB,SaaS,150,31,27,,,,,0,Lead
L05828,2025-05-28,Paid Social,Campaign 0,Enterprise,SaaS,150,24,36,,,,,0,Lead
L05829,2026-04-13,Email Nurture,Campaign 5,Mid-Market,SaaS,150,35,13,,,,,0,Lead
L05830,2026-01-02,Paid Search,Campaign 1,Mid-Market,SaaS,150,65,12,,,,,0,Lead
L05831,2025-03-04,Email Nurture,Campaign 5,SMB,SaaS,150,58,28,2025-03-05,2025-03-08,,,0,SQL
L05832,2026-06-11,Partner,Campaign 4,SMB,SaaS,150,89,19,,,,,0,Lead
L05833,2026-01-06,Paid Social,Campaign 0,SMB,SaaS,150,27,34,,,,,0,Lead
L05834,2025-03-16,Paid Search,Campaign 1,Enterprise,SaaS,150,72,10,,,,,0,Lead
L05835,2025-11-09,Organic Search,Campaign 2,Enterprise,SaaS,150,97,13,2025-11-15,,,,0,MQL
L05836,2025-12-23,Partner,Campaign 4,Mid-Market,SaaS,150,49,13,2025-12-29,,,,0,MQL
L05837,2026-06-15,Paid Social,Campaign 0,SMB,SaaS,150,29,37,2026-06-18,,,,0,MQL
L05838,2026-02-27,Webinar,Campaign 3,Enterprise,SaaS,150,50,16,2026-03-07,,,,0,MQL
L05839,2026-03-25,Paid Search,Campaign 1,SMB,SaaS,150,55,21,2026-04-01,2026-04-09,,,0,SQL
L05840,2026-04-08,Paid Search,Campaign 1,Mid-Market,SaaS,150,22,22,,,,,0,Lead
L05841,2025-05-27,Paid Social,Campaign 0,SMB,SaaS,150,56,33,,,,,0,Lead
L05842,2025-11-24,Partner,Campaign 4,Mid-Market,SaaS,150,83,23,2025-11-29,2025-12-02,2025-12-08,,48100,Opportunity
L05843,2026-01-11,Webinar,Campaign 3,Enterprise,SaaS,150,33,35,2026-01-14,,,,0,MQL
L05844,2025-11-27,Paid Search,Campaign 1,Mid-Market,SaaS,150,25,29,,,,,0,Lead
L05845,2026-02-12,Paid Search,Campaign 1,SMB,SaaS,150,80,20,,,,,0,Lead
L05846,2026-04-20,Partner,Campaign 4,Enterprise,SaaS,150,59,10,,,,,0,Lead
L05847,2026-03-05,Email Nurture,Campaign 5,Mid-Market,SaaS,150,77,24,2026-03-11,,,,0,MQL
L05848,2026-02-07,Webinar,Campaign 3,SMB,SaaS,150,28,40,2026-02-08,,,,0,MQL
L05849,2025-02-06,Paid Search,Campaign 1,SMB,SaaS,150,63,22,,,,,0,Lead
L05850,2026-05-19,Webinar,Campaign 3,Enterprise,SaaS,150,25,39,2026-05-22,2026-06-02,2026-06-19,,27700,Opportunity
L05851,2025-10-14,Paid Search,Campaign 1,SMB,SaaS,150,44,24,2025-10-15,,,,0,MQL
L05852,2025-12-11,Partner,Campaign 4,Enterprise,SaaS,150,71,12,2025-12-13,2025-12-21,2025-12-30,,72700,Opportunity
L05853,2025-10-27,Paid Search,Campaign 1,Enterprise,SaaS,150,95,16,,,,,0,Lead
L05854,2026-01-30,Paid Social,Campaign 0,SMB,SaaS,150,24,39,2026-02-08,2026-02-18,2026-02-27,,13000,Opportunity
